id,type,title,url,content,note,tags,created
1Hog0O0j4GedhZA,TikTokPost,,https://www.tiktok.com/t/ZTY58TSJm/,,,"AI,video marketing,social media,hooks,Instagram,TikTok,content creation,Content Creation Tools,sabrinaramonov,contenttips,tiktokgrowth,contentcreatortips,tiktokbeginner,chatgpt",2024-12-07T17:05:58Z
1Hog0O0jT9RWDZ7,Image,Spotify's Journey to $100B Market Cap,https://www.instagram.com/p/DDXV3OFxqrY/?igsh=MmY1cG54aXozamdn,,,"Music Biz,business strategy,tech company,music streaming,timeline,infographic,growth,market cap,spotify",2024-12-09T17:42:36Z
1Hog0O0kjLh16nV,TikTokPost,Investment advice,https://www.tiktok.com/t/ZTYmwoN1j/,,,"investing,Life keys,investment,success,business insights,financial freedom,mentorship,financial advice,financial education,entrepreneurship,wealth,Finance,motivation,financialfreedom,entrepreneur,wealth",2024-12-10T19:19:44Z
1Hog0O0kjTeDyC6,TikTokPost,UGC,https://www.tiktok.com/t/ZTYmKkjjm/,,,"UGC,TikTok,socialmedia,video,lipsync,trending,Entertainment,ego,narcissistabusesurvivor,fyp",2024-12-10T19:27:09Z
1Hog0O0kjYLK4jP,TikTokPost,,https://www.tiktok.com/t/ZTYmKW861/,,,"UGC,TikTok,viral,trending,performance,talent,dance,dance trends,social media,Entertainment,dance,ijustmetmyego,talentkid",2024-12-10T19:32:19Z
1Hog0O0kk5pBYwU,TikTokPost,,https://www.tiktok.com/t/ZTYmEjTQk/,,,"UGC,trending,music,viral,veteran,disability,joy,resilience,performance,TikTok,Disability Representation,Social Media Trends,Social Media,trendingvideo,trendingsong,viral_video,trending,spinalcordinjuryrecovery,spinalcordinjury,paralyzedveterans,paralyzed,disabilitytiktok,viralvideo,viraltiktok,viral,fypdongggggggg,fyppppppppppppppppppppppp,fyy,foryou,disabledandcute,fypgakni,foryourpage,foryoupage,fy,fyyyyyyyyyyyyyyyy,Stephenbush2,wheelchairlife,wheelchairdontcare,grownups,randbsoul,realmusic,randb,randbmusic,1camppain,1cp",2024-12-10T19:38:30Z
1Hog0O0kknYHLV8,TikTokPost,,https://www.tiktok.com/t/ZTYmoBfmK/,,,"UGC,Music,DanceChallenges,Humor,Rap,RnB,Viral,TikTok,Video,bigtok,blowthisup,Applypressha,viral,fyp,greenscreenvideo",2024-12-10T19:55:48Z
1Hog0O0ksl13MCt,TikTokPost,,https://www.tiktok.com/t/ZTYufTk6V/,,,"UGC,trending,humor,dance,originalsound,video,music,TikTok,Social Media",2024-12-11T03:35:17Z
1Hog0O0ktlQlS4h,WebPage,BAN UGC Video,https://www.tiktok.com/t/ZTYu5MHWQ/,,,"UGC,Fun,Comedy,TikTok,Humor,Music,Social Media Trends,Music Analysis,Entertainment",2024-12-11T04:33:51Z
1Hog0O0l3XWsZFk,InstagramReel,Content Reference,https://www.instagram.com/reel/DC94fzcy_7h/?igsh=Nm94aDdkdGhyN3Zh,,,"UGC,Weekend Vibes,Fashion,Community,Social Interaction,Instagram,User Engagement,Social Media Trends,Social Media",2024-12-12T15:49:26Z
1Hog0O0l7uGjpbX,Image,Taylor Swift Eras Tour Economics,,,"Kennedys career northstar

","Music Biz,performance statistics,revenue analysis,tour profits,music industry,financial breakdown,concert economics,eras tour,taylor swift",2024-12-12T19:13:17Z
1Hog0O0mh7nB9Z8,Post,,https://www.instagram.com/p/C-dc1C9SWzK/?igsh=MWY0cTg1MTg3cGh1dg==,,,"Business Strategy,Economics,Finance,Valuation,Jeff Bezos,Amazon,Market Strategy,Corporate Finance,Business",2024-12-15T16:11:45Z
1Hog0O0mhJX3ucU,Image,Music Streaming Revenue Comparison,,,,"Music Biz,monetization,music business,streaming services,digital music,Tidal,Apple Music,Spotify,revenue,music streaming",2024-12-15T16:47:41Z
1Hog0O0mhW4gNit,Image,Social Media Comment,,,,"Merch,interface,nostalgia,digital,profile,instagram,music,comment,social media",2024-12-15T16:58:59Z
1Hog0O0mp7LQYmn,InstagramReel,,https://www.instagram.com/reel/DDhduqoR6cl/?igsh=MTh6M29uOG0waTNsNw==,,,"finance,education,collaboration,networking,entrepreneurship,credit,funding,business development,financial advice,Business,yournetworkisyournetworth,collaboration,collab,collaborationovercompetition,businessfunding,businesscredit,business,warmingup,femitheagent,anythingspossible",2024-12-15T23:54:21Z
1Hog0O0mpcO3G6o,InstagramReel,,https://www.instagram.com/reel/DDfhyOwiUGe/?igsh=cnlsNDJ5cTFvZXJx,,,"Life keys,nolabelsnecessary,success,tips,industry,David Foster,advice,career,professional development,music industry,Music,nolabelsnecessary",2024-12-15T23:59:03Z
1Hog0O0n2UdlCOK,InstagramReel,,https://www.instagram.com/reel/DDpn0-tSf0H/?igsh=MXd0cTJ1bHU5anQyeQ==,,,"entrepreneurship,business tools,automation,sales tax,ecommerce,E-commerce Tools,greenscreen,entrepreneur,ecommerce",2024-12-17T14:12:55Z
1Hog0O0n4XLab2Z,WebPage,Business levels,https://www.acquisition.com/training/stabilize,,,"Hormozi,strategy,workshop,stabilization,business development,entrepreneurship,business strategy,Business",2024-12-17T16:11:47Z
1Hog0O0nuPzh46Z,InstagramReel,How to build a team,https://www.instagram.com/reel/DDujIQ3xFhi/?igsh=MWtjNW9hbzRlNWRtNw==,,,"Music Biz,Community,Personal Development,Leadership,Collaboration,Team Building,Leadership Strategies,Teamwork,Social Media,nolabelsnecessary",2024-12-18T17:06:26Z
1Hog0O0nAUmrxmj,WebPage,UpscaleMy.Video - AI-Powered Video Enhancement,https://www.upscalemy.video/index.html,,,"media,upload,video formats,fast processing,cloud service,video quality,AI technology,video enhancement,Video Services",2024-12-18T22:57:35Z
1Hog0O0nAZYRcuZ,WebPage,How-To-Succeed-At-MrBeast-Production - content creation framework,https://drive.google.com/file/d/1YaG9xpu-WQKBPUi8yQ4HaDYQLUSa7Y3J/view,,,"Content Creation,unknown,viewing,product,General",2024-12-18T23:02:50Z
1Hog0O0nZcfNPvH,Image,How to make viral content,,,,"social media,video production,content creation,engagement,storytelling,video marketing,content strategy",2024-12-19T22:20:59Z
1Hog0O0ovlbozll,WebPage,Eventric - Professional Tour Management Solutions - Pricing,https://www.eventric.com/pricing/,,,"Music Biz,Event Management,Features,Service Plans,Pricing Model,Event Planning,Digital,White,Blue,Pricing",2024-12-21T05:18:16Z
1Hog0O0p78tRDb2,WebPage,Resolume lighting and graphic software,https://www.resolume.com/,,,"performance,Shows,modular,VJ,live performance,video,white,black,Software",2024-12-22T17:42:05Z
1Hog0O0q2KiwYsX,TikTokPost,,https://www.tiktok.com/t/ZTYpEawXg/,,,"Mom,Money,investing,Personal Finance,Money Management,Wealth,Inflation,Investment,Economics,Investment Strategies,Economic Trends,Financial Literacy,Finance",2024-12-25T01:10:48Z
1Hog0O0q7MgOHFZ,TikTokPost,Cloning Ads - Ad recreation,https://www.tiktok.com/t/ZTYse7Q2r/,,,"Ads,Technology,Influencer,Video Content,Ethics,Marketing,AI,Social Media Strategies,Digital Advertising,AI Marketing,Social Media,facebookads,aiinfluencer,aiavatar,aivideo,ai",2024-12-25T06:01:32Z
1Hog0O0q896UtMq,TikTokPost,AI agent tutorial,https://www.tiktok.com/t/ZTYseKLsr/,,,"Nate Goldman,laptop,AI,Future of Work,Automation,AI Agents,Technology,aiforbusiness,aitools,dobrowser,aiagent,ai",2024-12-25T06:22:49Z
1Hog0O0q8dFDMN0,TikTokPost,,https://www.tiktok.com/t/ZTYsdYUT1/,,,"Life keys,wearable tech,Even Realities,innovation,gadgets,augmented reality,AR technology,smart glasses,glass,plastic,white,black,Technology",2024-12-25T06:27:04Z
1Hog0O0q8GAZzr7,TikTokPost,,https://www.tiktok.com/t/ZTYsd5DBq/,,,"AI,Competitive Analysis,Gumloop,Sabrina Ramonov,Technology Trends,Business Tools,Automation,Web Scraping,Business Strategy,Workflow Automation,Artificial Intelligence,Technology,greenscreenvideo,sabrinaramonov,aiwebsites,aitoolsforbusiness,aitool,aitools,aiautomation,scraping,webscraping",2024-12-25T06:54:01Z
1Hog0O0qjDs5Eym,InstagramReel,,https://www.instagram.com/reel/C945SOkJ6H7/?igsh=MTk4ajZmYjFoMnA3Mw==,,,"Business Strategy,Social Media,Dubai,Revenue Model,Spotter,MrBeast,Nas Summit,Entrepreneurship,Media,Business,nassummit",2024-12-25T17:26:41Z
1Hog0O0qjMhTDCt,InstagramReel,Corporate leasing,https://www.instagram.com/reel/DDsoq30MS4m/?igsh=aXNpaTdtdzUxamQ5,,,"Non,Money,credit,Finance,business,Likes,Comments,Engagement,Reels,Instagram,User Engagement,Social Interaction,Social Media",2024-12-25T17:34:55Z
1Hog0O0qjNUrLxJ,InstagramReel,,https://www.instagram.com/reel/DDxtd_PRiPP/?igsh=MXJkYWU0MXA1ZXdsZw==,,,"Marketing,audience reactions,trending,reels,Instagram,music,social commentary,music industry,Social Media",2024-12-25T17:36:25Z
1Hog0O0qjQ7ED57,InstagramReel,How to advertise,https://www.instagram.com/reel/DCmu9cvSyr7/?igsh=cXYzM29kNTh4eWpm,,,"Advertising,By,Business Strategy,Business Insights,Product Market Fit,Marketing Strategies,Business Growth,Entrepreneurship,Business Development,Business",2024-12-25T17:38:29Z
1Hog0O0qjRtFPva,InstagramReel,,https://www.instagram.com/reel/DCP8M1SyqH_/?igsh=bGF6OHo1NjdobGVs,,,"Marketing,business,communication,messaging,sales,customer engagement,advertising,copywriting",2024-12-25T17:39:45Z
1Hog0O0qk1dG2WW,InstagramReel,Cold email outreach,https://www.instagram.com/reel/C85EHlcS-OC/?igsh=MXNjbGdxY3FrdmpnNw==,,,"marketing strategy,Authors,CEO,Business Communication,Templates,Cold Email,Career Development,Marketing,Business,Networking",2024-12-25T17:48:50Z
1Hog0O0qk2CdMlW,InstagramReel,Training your team,https://www.instagram.com/reel/C9xRnNrvY67/?igsh=MW1kNDJhZHlldmh4cA==,,,"Business Strategy,Leadership,Social Media,Business Advice,Entrepreneurship,Inspiration,Social Media Content",2024-12-25T17:50:08Z
1Hog0O0qkWQsVoi,InstagramReel,,https://www.instagram.com/reel/DD9uyrtoQ36/?igsh=bnFzNGI5NDA5eTFn,,,"Money,stock market,financial strategy,investment,recession,investing,economic strategies,personal finance,Finance",2024-12-25T18:42:32Z
1Hog0O0qnzlVf5T,InstagramReel,3% better to be successful,https://www.instagram.com/reel/DDxtKZps2ba/?igsh=MWNrenJpY2tieWhyeQ==,,,"Import yeti,Business Strategy,professionalism,cheating,integrity,business ethics,social commentary,ethics,business,Social Media",2024-12-25T21:13:59Z
1Hog0O0qH75fnuu,Image,Social Media Comment Screenshot,,,,"Album,Marketing,Music Biz,digital,discussion,YouTube,likes,engagement,user interface,screenshot,comment,social media",2024-12-26T16:03:14Z
1Hog0O0qH75g475,Image,Social Media Comment About Album Listening,,,,"Album,Marketing,Music Biz,digital interaction,musical narrative,listening habits,album appreciation,comment,music,social media",2024-12-26T16:03:14Z
1Hog0O0qH75iOBl,Image,Social Media Comment Thread,,,,"Album,Marketing,Music Biz,engagement,emoji,interface,T-Mobile,mobile app,Los Angeles,music discussion,comments,social media",2024-12-26T16:03:14Z
1Hog0O0qH75jeaU,Image,Social Media Comment About Albums,,,,"Marketing,Music Biz,feedback,radio,album,engagement,discussion,instagram,music,comment,social media",2024-12-26T16:03:14Z
1Hog0O0qH75jmHr,Image,Music psychology on hits songs and albums,,,,"Album,Marketing,Music Biz,engagement metrics,music opinion,digital content,user interface,album discussion,comment,music discussion,social media",2024-12-26T16:03:14Z
1Hog0O0qSArknYZ,InstagramReel,Trust creation,https://www.instagram.com/reel/C_y1uuygymM/?igsh=MXMzeHF4bzBoaG1ubw==,,,"Trust,Business Strategy,Asset Protection,Financial Advice,Michael Jackson,Probate,Trusts,Estate Planning,Legal Advice,Personal Finance,Trust Administration,Finance",2024-12-27T03:06:11Z
1Hog0O0r9VvwT9Z,InstagramReel,Merch sourcing,https://www.instagram.com/reel/DEAUXGvRTCy/?igsh=aGUwem9vdmdxNWZ6,,,"Merch,Product,bulk purchasing,entrepreneurship,fashion tips,Alibaba,start a business,clothing brand,e-commerce,business,Fashion,xyzbca,explore,share,startaclothingbrand,tools,fyp,clothingbrandowner,brandowner,howtostartaclothingbrand,clothingbrand",2024-12-27T19:48:04Z
1Hog0O0rc183X2X,Post,,https://www.instagram.com/p/DEFFFH6vAe0/?img_index=6&igsh=MXczZWkwZmxldDZjMg==,,,"He’s,Health,Hormone Balance,Environmental Health,Chemical Exposure,Fertility,Endocrine Disruptors,Sperm Health,Environmental Chemicals,Public Health,Reproductive Health",2024-12-27T21:48:53Z
1Hog0O0rGLnT3qu,InstagramReel,,https://www.instagram.com/reel/DEIXhxtNeuc/?igsh=NWZ6ZzQxY2FnaHNy,,,"tour,community,online learning,entrepreneurship,personal development,My First Million Dollar Year,Strategic Scale Club,Social Media",2024-12-29T03:25:23Z
1Hog0O0rIZJm6AQ,Post,,https://www.instagram.com/p/DEIebvkx1Pb/?img_index=3&igsh=MTZmczc2b2RsN2R1,,,"Life keys,Education,Community,Personal Growth,Wealth,Stock Market,Investing,Market Trends,Investment Strategies,Finance,investments,freedom,money,stocks,wealth",2024-12-29T05:34:19Z
1Hog0O0rXdoAu0J,Post,,https://www.instagram.com/p/DELDWp1STff/?igsh=aHVnemh5Ymg4aWJ5,,,"Health,Diet,Omega-3,Inflammation,Nutrition,Chronic Diseases,Seed Oils,Diet and Disease,Public Health,Nutrition Science",2024-12-29T19:15:58Z
1Hog0O0rZHGXgsx,InstagramReel,Building your dreams,https://www.instagram.com/reel/DBORXG5CBdD/?igsh=azFqcTgycno4OHB3,,,"Life keys,Productivity,Motivation,Goal Setting,John Maxwell,Consistency,Personal Growth,Daily Habits,Success,Success Strategies,Discipline,Self-Improvement,Personal Development,GoalSetting,ProductivityHacks,WellToWealth,GrowthMindset,PersonalDevelopment,FinancialFreedom,SuccessTips,DailyHabits,JohnMaxwell,ConsistencyIsKey,RuleOf5",2024-12-29T21:39:46Z
1Hog0O0s33sdBkr,YouTubeVideo,Music marketing strategies,https://www.youtube.com/watch?v=ZOkbHHWkqfs,,,"watch later,Music marketing,Music Biz,Cultural Impact,Digital Strategy,Indie Artists,Social Media,Marketing Strategies,Music Industry,video,No Labels Necessary,ContrarBrand Agency,Music,kohrey,market my music online,brandman network,BrandMan Sean,brandman channel,BrandMan",2024-12-30T00:53:23Z
1Hog0O0susiJEe9,InstagramReel,,https://www.instagram.com/reel/DELuRjFs1f5/?igsh=enA3NmZhdGtzYWYw,,,"Money,Finance,Wealth Building,Market Trends,Long-term Investing,Economy,Financial Literacy,Investment,Real Estate,Real Estate Market,Investment Strategies,Personal Finance,Finance,wealthbuilding,EconomicPower,invest,FinancialLiteracy",2024-12-31T03:16:37Z
1Hog0O0tw1Wg9yB,InstagramReel,,https://www.instagram.com/reel/DEUh1LaNTfY/?igsh=MTdweXEyZnRrd2F1cg==,,,"Money,financial security,no inquiry,pre-qualification,credit score,credit card,Finance",2025-01-02T16:29:58Z
1Hog0O0us4mCjNJ,InstagramReel,,https://www.instagram.com/reel/DEVlaiHxdNw/?igsh=enRrNW8waDg5ZHU0,,,"Life keys,personal reflection,inspiration,Myles Munroe,faith,spirituality,spiritual teachings,action,vision,Social Media,@pastorbennyhinn,🎥,mylesmunroe",2025-01-05T00:23:29Z
1Hog0O0uN7AWYCj,InstagramReel,,https://www.instagram.com/reel/DEWEywMg6sY/?igsh=dDF2aGVsb25zdWx6,,,"Money,Finance,Financial Counseling,Wealth Building,Economics,Good Debt,Financial Literacy,Home Ownership,Investing,Personal Finance,Finance,SilverRightsMovement,FinancialLiteracyForAllBook,BuildWealth,GoodDebt,OperationHOPE,FinancialLiteracy",2025-01-05T20:39:53Z
1Hog0O0vhVyWjPw,Image,Entrepreneur Advice,https://www.instagram.com/p/DEgVGIFMZn_/?igsh=MTc4MmM1YmI2Ng==,,,"Life keys,overpass,cityscape,selfie,bicycle,highway,skyline,Atlanta,urban,cycling",2025-01-07T02:19:51Z
1Hog0O0vTwLpOOq,InstagramReel,,https://www.instagram.com/reel/DEi03DvK9nD/?igsh=MTc4MmM1YmI2Ng==,,,"Business Strategy,technology,education,grading,qualification,AI,applications,Educational methods,Artificial Intelligence,Application processes,Social Media",2025-01-08T14:32:23Z
1Hog0O0w4O26M8Y,InstagramReel,,https://www.instagram.com/reel/DElUTkaJAVe/?igsh=MTc4MmM1YmI2Ng==,,,"performance,audience engagement,live performances,music industry,tour planning,Event Planning,Touring,Music Marketing,Music,musiciansofinstagram,musicindustrysecrets,musicindustrytips,musicpromo,musicmarketing,musicmarketingtips",2025-01-09T01:24:04Z
1Hog0O0wr4mrOfC,InstagramReel,Vending Machine Framework,https://www.instagram.com/reel/DBOt_G5i086/?igsh=MTc4MmM1YmI2Ng==,,,"Business ideas,investing,Investment,Small business,Entrepreneurship,Business tips,Vending,Business advice,Starting a business,Vending machines,Business",2025-01-09T22:50:27Z
1Hog0O0wN1bGpRP,WebPage,Mobile Truck Advertising | Video Truck Advertising,https://gogorillamedia.com/video-trucks,,,"Music Biz,Marketing,Event Promotion,Urban Marketing,Video Advertising,Billboard Trucks,Mobile Advertising,LED,Metal,Red,White,Black,Advertising",2025-01-10T19:58:39Z
1Hog0O0xxu5X5ZQ,InstagramReel,,https://www.instagram.com/reel/DAW-prbJua7/?igsh=MTc4MmM1YmI2Ng==,,,"Tax,certification,steps,guide,backdoor,mega,roth,taxes,cpa,Financial Planning,Tax Strategy,Finance,advisors,demo,certification,steps,guide,backdoor,mega,roth,taxes,cpa",2025-01-12T16:43:29Z
1Hog0O0xH0bBCsp,YouTubeVideo,4 Hiring Principles,https://www.youtube.com/shorts/pQRHFZyGymE,,,"watch later,hiring,Leadership,Business Strategies,Recruitment,Alex Hormozi,Hiring Principles,Warren Buffet,Education,video",2025-01-13T01:53:25Z
1Hog0O0xZlgDsYr,Image,JoJo 'Too Much To Say' Tour 2025 Poster,https://www.instagram.com/p/DCmkJSLpRMv/,,,"graphic design,tour,Emmy Meli,live entertainment,pop,North America,2025,JoJo,music,concert",2025-01-13T19:33:07Z
1Hog0O0zff1Kbvq,InstagramReel,,https://www.instagram.com/reel/DEU-HgJRjDq/?igsh=MTc4MmM1YmI2Ng==,,,"Future,Tools,Creators,AI,Content Creation,Artificial Intelligence,Technology",2025-01-16T22:34:09Z
1Hog0O0zidJwo8N,WebPage,Beehiiv Ecom,https://www.podpitch.com/try/beehiiv-ecom?_bhiiv=opp_38cda2e5-c477-472f-a823-acc4126b152b_2c68a2b2&bhcl_id=fd90861c-dac3-4728-9c7b-5fe931e16550_b5325d41-ffc3-4d56-9435-e7570dd5f213,,,"Podcast automation,Business Growth,Marketing,Public Relations,Automation,Pitching,White,Blue,Podcasting",2025-01-17T01:26:16Z
1Hog0O0zVj6JR8c,YouTubeVideo,Tony Robbin’s - Human Psychology,https://youtube.com/watch?v=_uVm_MykGLk&si=ezRnpnAb9TJJrNYz,,,"watch later,Psychology,Life Skills,Failure,Motivation,Success,Personal Development,Tony Robbins,Motivational Speaking,Self-Improvement,Self-Help,video,personal growth,strategic thinking,life transformation,success strategies,growth mindset,resilience,entrepreneurship,motivation,business mastery,overcoming obstacles,leadership,mindset shift,life seasons,pattern recognition,personal development,Tony Robbins,news,money,economy,pbd podcast,Patrick Bet-David Valuetainment,Valuetainment Media,patrick bet david,valuetainment,Startup Entrepreneurs,Entrepreneur Advice,Entrepreneur Motivation,Entrepreneur",2025-01-18T15:04:43Z
1Hog0O0zXhwv8IG,InstagramReel,,https://www.instagram.com/reel/DDCj7pYuddC/?igsh=MWxrcHFma2VnMjFyYQ==,,,"Marketing,engagement,storytelling,online business,content marketing,hooks,Audience Engagement,Digital Content,Marketing Strategies,Social Media,contentmarketing,onlinebusinesses,hooks",2025-01-18T16:58:48Z
